rodada,query,tempo_execucao
49,21,0.0
49,22,0.0009970664978027344
49,23,0.0
49,24,0.0
49,25,0.0
49,26,0.0015060901641845703
49,27,0.00046324729919433594
49,28,0.0
49,29,0.0
49,30,0.0
49,31,0.0
49,32,0.0
49,33,0.0
49,34,0.0
49,35,0.0
49,36,0.0
49,37,0.0
49,38,0.0
49,39,0.005376577377319336
49,40,0.0
49,41,0.0010099411010742188
49,42,0.0
49,43,0.0013031959533691406
49,44,0.0009436607360839844
49,45,0.0010142326354980469
49,46,5.221366882324219e-05
49,47,0.0
49,48,0.0010118484497070312
49,49,0.0
49,50,0.001995086669921875
49,51,0.0
49,52,0.0010006427764892578
49,53,0.0004994869232177734
49,54,0.0
49,55,0.0
50,1,0.0
50,2,0.0
50,3,0.0
50,4,0.0
50,5,0.0035109519958496094
50,6,0.0
50,7,0.0
50,8,0.0
50,9,0.0
50,10,0.0018656253814697266
50,11,0.0
50,12,0.0010099411010742188
50,13,0.0
50,14,0.0
50,15,0.0
50,16,0.0008311271667480469
50,17,0.000762939453125
50,18,0.0010271072387695312
50,19,0.0
50,20,0.0010170936584472656
50,21,0.00016546249389648438
50,22,0.0
50,23,0.0010104179382324219
50,24,0.0005075931549072266
50,25,0.0
50,26,0.001009225845336914
50,27,0.0
50,28,0.0013625621795654297
50,29,0.0005333423614501953
50,30,0.0
50,31,0.0
50,32,0.0
50,33,0.0
50,34,0.0
50,35,0.0
50,36,0.0
50,37,0.0
50,38,0.0
50,39,0.004059791564941406
50,40,0.0
50,41,0.0
50,42,0.0009989738464355469
50,43,0.0
50,44,0.0015139579772949219
50,45,0.0
50,46,0.003634929656982422
50,47,0.0
50,48,0.0
50,49,0.0
50,50,0.005280256271362305
50,51,0.0009605884552001953
50,52,0.0009953975677490234
50,53,0.001005411148071289
50,54,0.0009961128234863281
50,55,0.001066446304321289
